Entity,Date,confirmedcases,Death,recovered,Deathrate,RecoveryRate
Iran,09-Apr-20,64586,4474,32309,6.927197845,50.02477317
Iran,10-Apr-20,66220,4585,35465,6.923890063,53.55632739
Iran,11-Apr-20,68192,4683,41947,6.867374472,61.51308071
Iran,12-Apr-20,70029,4777,43894,6.821459681,62.67974696
Iran,13-Apr-20,71686,4869,45983,6.792121195,64.14502134
Iran,14-Apr-20,73303,4958,48129,6.763706806,65.65761292
Iran,15-Apr-20,74877,5031,49933,6.719019191,66.68669952
Iran,16-Apr-20,76389,5118,52229,6.699917527,68.37240964
Iran,17-Apr-20,77995,5209,54064,6.678633246,69.31726393
Iraq,22-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,23-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,24-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,25-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,26-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,27-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,28-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,29-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,30-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,31-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,01-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,02-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,03-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,04-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,05-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,06-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,07-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,08-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,09-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,10-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,11-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,12-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,13-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,14-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,15-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,16-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,17-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,18-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,19-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,20-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,21-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,22-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,23-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,24-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Iraq,25-Feb-20,1,0,0,0,0
Iraq,26-Feb-20,5,0,0,0,0
Iraq,27-Feb-20,5,0,0,0,0
Iraq,28-Feb-20,6,0,0,0,0
Iraq,29-Feb-20,7,2,0,28.57142857,0
Iraq,01-Mar-20,13,3,0,23.07692308,0
Iraq,02-Mar-20,19,4,0,21.05263158,0
Iraq,03-Mar-20,21,6,0,28.57142857,0
Iraq,04-Mar-20,26,6,0,23.07692308,0
Iraq,05-Mar-20,31,7,0,22.58064516,0
Iraq,06-Mar-20,38,7,0,18.42105263,0
Iraq,08-Mar-20,54,8,3,14.81481481,5.555555556
Iraq,09-Mar-20,61,9,3,14.75409836,4.918032787
Iraq,11-Mar-20,61,10,15,16.39344262,24.59016393
Iraq,12-Mar-20,70,10,15,14.28571429,21.42857143
Iraq,13-Mar-20,74,10,24,13.51351351,32.43243243
Iraq,14-Mar-20,85,11,26,12.94117647,30.58823529
Iraq,15-Mar-20,85,12,26,14.11764706,30.58823529
Iraq,16-Mar-20,124,13,26,10.48387097,20.96774194
Iraq,17-Mar-20,124,17,32,13.70967742,25.80645161
Iraq,18-Mar-20,154,17,43,11.03896104,27.92207792
Iraq,19-Mar-20,164,20,43,12.19512195,26.2195122
Iraq,20-Mar-20,177,23,49,12.99435028,27.68361582
Iraq,21-Mar-20,193,27,51,13.98963731,26.42487047
Iraq,22-Mar-20,214,29,57,13.55140187,26.63551402
Iraq,23-Mar-20,233,36,57,15.45064378,24.46351931
Iraq,24-Mar-20,266,40,75,15.03759398,28.19548872
Iraq,25-Mar-20,316,42,103,13.29113924,32.59493671
Iraq,26-Mar-20,346,42,105,12.13872832,30.34682081
Iraq,27-Mar-20,382,46,122,12.04188482,31.93717277
Iraq,28-Mar-20,458,50,131,10.91703057,28.60262009
Iraq,29-Mar-20,506,52,143,10.27667984,28.26086957
Iraq,30-Mar-20,547,54,152,9.87202925,27.78793419
Iraq,31-Mar-20,630,54,170,8.571428571,26.98412698
Iraq,01-Apr-20,694,56,182,8.069164265,26.22478386
Iraq,02-Apr-20,694,61,202,8.78962536,29.10662824
Iraq,03-Apr-20,772,64,226,8.29015544,29.2746114
Iraq,04-Apr-20,772,65,259,8.419689119,33.5492228
Iraq,05-Apr-20,878,69,279,7.858769932,31.77676538
Iraq,06-Apr-20,961,69,344,7.180020812,35.79604579
Iraq,07-Apr-20,1031,70,373,6.789524733,36.17846751
Iraq,08-Apr-20,1031,72,452,6.983511154,43.84093113
Iraq,09-Apr-20,1202,76,496,6.322795341,41.26455907
Iraq,10-Apr-20,1232,78,550,6.331168831,44.64285714
Iraq,11-Apr-20,1279,78,601,6.098514464,46.98983581
Iraq,12-Apr-20,1318,79,640,5.993930197,48.55842185
Iraq,13-Apr-20,1352,80,717,5.917159763,53.03254438
Iraq,14-Apr-20,1378,81,766,5.87808418,55.58780842
Iraq,15-Apr-20,1400,82,812,5.857142857,58
Iraq,16-Apr-20,1415,82,856,5.795053004,60.49469965
Iraq,17-Apr-20,1434,82,906,5.718270572,63.17991632
Ireland,22-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,23-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,24-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,25-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,26-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,27-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,28-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,29-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,30-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,31-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,01-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,02-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,03-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,04-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,05-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,06-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,07-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,08-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,09-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,10-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,11-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,12-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,13-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,14-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,15-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,16-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,17-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,18-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,19-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,20-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,21-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,22-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,23-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,24-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,25-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,26-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,27-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,28-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,29-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Ireland,01-Mar-20,1,0,0,0,0
Ireland,02-Mar-20,1,0,0,0,0
Ireland,04-Mar-20,2,0,0,0,0
Ireland,05-Mar-20,6,0,0,0,0
Ireland,06-Mar-20,13,0,0,0,0
Ireland,07-Mar-20,18,0,0,0,0
Ireland,08-Mar-20,19,1,0,5.263157895,0
Ireland,09-Mar-20,21,1,0,4.761904762,0
Ireland,11-Mar-20,35,2,0,5.714285714,0
Ireland,12-Mar-20,43,2,0,4.651162791,0
Ireland,13-Mar-20,70,2,0,2.857142857,0
Ireland,14-Mar-20,91,2,0,2.197802198,0
Ireland,15-Mar-20,129,2,0,1.550387597,0
Ireland,16-Mar-20,169,3,0,1.775147929,0
Ireland,17-Mar-20,223,3,5,1.34529148,2.242152466
Ireland,18-Mar-20,292,3,5,1.02739726,1.712328767
Ireland,19-Mar-20,366,4,5,1.092896175,1.366120219
Ireland,20-Mar-20,557,6,5,1.077199282,0.897666068
Ireland,21-Mar-20,683,7,5,1.02489019,0.732064422
Ireland,22-Mar-20,785,9,5,1.146496815,0.636942675
Ireland,23-Mar-20,906,19,5,2.097130243,0.55187638
Ireland,24-Mar-20,1125,22,5,1.955555556,0.444444444
Ireland,25-Mar-20,1329,36,5,2.708803612,0.376222724
Ireland,26-Mar-20,1564,46,5,2.941176471,0.319693095
Ireland,27-Mar-20,1819,54,5,2.968664101,0.274876306
Ireland,28-Mar-20,2121,71,5,3.347477605,0.23573786
Ireland,29-Mar-20,2415,85,5,3.519668737,0.207039337
Ireland,30-Mar-20,2615,98,5,3.747609943,0.191204589
Ireland,31-Mar-20,2910,120,5,4.12371134,0.171821306
Ireland,01-Apr-20,3235,137,5,4.234930448,0.154559505
Ireland,02-Apr-20,3447,158,5,4.583695968,0.14505367
Ireland,03-Apr-20,3849,174,5,4.520654716,0.129903871
Ireland,04-Apr-20,4273,210,25,4.91457992,0.585069038
Ireland,05-Apr-20,4604,235,25,5.104257168,0.543006082
Ireland,06-Apr-20,5111,263,25,5.145764038,0.489141068
Ireland,07-Apr-20,5364,287,25,5.350484713,0.466070097
Ireland,08-Apr-20,5709,320,25,5.605184796,0.437905062
Ireland,09-Apr-20,6224,334,25,5.366323907,0.401670951
Ireland,10-Apr-20,7393,365,25,4.937102665,0.338157717
Ireland,11-Apr-20,8089,406,25,5.019161825,0.309061689
Ireland,12-Apr-20,8928,444,25,4.97311828,0.280017921
Ireland,13-Apr-20,9655,486,25,5.033661315,0.258933195
Ireland,14-Apr-20,10647,530,25,4.977928055,0.234807927
Ireland,15-Apr-20,11479,571,77,4.974300897,0.670790139
Ireland,16-Apr-20,12547,610,77,4.861719933,0.613692516
Ireland,17-Apr-20,13271,687,77,5.176701078,0.580212493
Israel,22-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Israel,23-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Israel,24-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Israel,25-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Israel,26-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Israel,27-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Israel,28-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Israel,29-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Israel,30-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Israel,31-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Israel,01-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Israel,02-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Israel,03-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Israel,04-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Israel,05-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Israel,06-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Israel,07-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Israel,08-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Israel,09-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Israel,10-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Israel,11-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Israel,12-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Israel,13-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Israel,14-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Israel,15-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Israel,16-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Israel,17-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Israel,18-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Israel,19-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Israel,20-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Israel,21-Feb-20,0,0,0,#DIV/0!,#DIV/0!
Israel,22-Feb-20,1,0,0,0,0
Israel,23-Feb-20,1,0,0,0,0
Israel,24-Feb-20,2,0,1,0,50
Israel,25-Feb-20,2,0,1,0,50
Israel,26-Feb-20,2,0,1,0,50
Israel,27-Feb-20,2,0,1,0,50
Israel,28-Feb-20,3,0,1,0,33.33333333
Israel,29-Feb-20,7,0,1,0,14.28571429
Israel,01-Mar-20,7,0,1,0,14.28571429
Israel,02-Mar-20,10,0,1,0,10
Israel,05-Mar-20,15,0,2,0,13.33333333
Israel,06-Mar-20,17,0,2,0,11.76470588
Israel,07-Mar-20,19,0,2,0,10.52631579
Israel,08-Mar-20,25,0,2,0,8
Israel,09-Mar-20,39,0,4,0,10.25641026
Israel,11-Mar-20,70,0,4,0,5.714285714
Israel,12-Mar-20,82,0,4,0,4.87804878
Israel,13-Mar-20,96,0,4,0,4.166666667
Israel,14-Mar-20,116,0,4,0,3.448275862
Israel,15-Mar-20,178,0,4,0,2.247191011
Israel,16-Mar-20,250,0,4,0,1.6
Israel,17-Mar-20,260,0,11,0,4.230769231
Israel,18-Mar-20,427,1,11,0.234192037,2.576112412
Israel,19-Mar-20,433,1,11,0.230946882,2.540415704
Israel,20-Mar-20,677,1,14,0.147710487,2.067946824
Israel,21-Mar-20,712,3,36,0.421348315,5.056179775
Israel,22-Mar-20,883,5,37,0.566251416,4.190260476
Israel,23-Mar-20,1071,8,37,0.746965453,3.454715219
Israel,24-Mar-20,1442,12,53,0.832177531,3.675450763
Israel,25-Mar-20,1930,12,58,0.621761658,3.005181347
Israel,26-Mar-20,2369,15,68,0.633178556,2.870409455
Israel,27-Mar-20,2666,16,79,0.600150038,2.96324081
Israel,28-Mar-20,3035,20,89,0.658978583,2.932454695
Israel,29-Mar-20,3619,26,132,0.718430506,3.647416413
Israel,30-Mar-20,4247,36,161,0.84765717,3.790911231
Israel,31-Mar-20,4473,40,224,0.894254415,5.007824726
Israel,01-Apr-20,4916,44,241,0.895036615,4.902359642
Israel,02-Apr-20,5591,49,338,0.876408514,6.045430156
Israel,03-Apr-20,6252,57,403,0.911708253,6.4459373
Israel,04-Apr-20,7428,65,427,0.875067313,5.748519117
Israel,05-Apr-20,8018,73,477,0.910451484,5.949114492
Israel,06-Apr-20,8430,86,585,1.020166074,6.939501779
Israel,07-Apr-20,8904,95,770,1.066936208,8.647798742
Israel,08-Apr-20,9248,101,801,1.092128028,8.66133218
Israel,09-Apr-20,9404,103,1011,1.095278605,10.75074436
Israel,10-Apr-20,9968,116,1183,1.163723917,11.86797753
Israel,11-Apr-20,10408,123,1341,1.181783244,12.88431975
Israel,12-Apr-20,10743,130,1627,1.210090291,15.14474542
Israel,13-Apr-20,11145,142,1855,1.274113952,16.64423508
Israel,14-Apr-20,11586,151,2195,1.303297083,18.94527878
Israel,15-Apr-20,12046,164,2563,1.361447783,21.27677237
Israel,16-Apr-20,12501,172,2818,1.375889929,22.54219662
Israel,17-Apr-20,12758,177,3126,1.387364791,24.50227308
Italy,22-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Italy,23-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Italy,24-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Italy,25-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Italy,26-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Italy,27-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Italy,28-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Italy,29-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Italy,30-Jan-20,0,0,0,#DIV/0!,#DIV/0!
Italy,31-Jan-20,3,0,0,0,0
Italy,01-Feb-20,3,0,0,0,0
Italy,02-Feb-20,3,0,0,0,0
Italy,03-Feb-20,3,0,0,0,0
Italy,04-Feb-20,3,0,0,0,0
Italy,05-Feb-20,3,0,0,0,0
Italy,06-Feb-20,3,0,0,0,0
Italy,07-Feb-20,3,0,0,0,0
Italy,08-Feb-20,3,0,0,0,0
Italy,09-Feb-20,3,0,0,0,0
Italy,10-Feb-20,3,0,0,0,0
Italy,11-Feb-20,3,0,0,0,0
Italy,12-Feb-20,3,0,0,0,0
Italy,13-Feb-20,3,0,0,0,0
Italy,14-Feb-20,3,0,0,0,0
Italy,15-Feb-20,3,0,0,0,0
Italy,16-Feb-20,3,0,0,0,0
Italy,17-Feb-20,3,0,0,0,0
Italy,18-Feb-20,3,1,0,33.33333333,0
Italy,19-Feb-20,3,2,0,66.66666667,0
Italy,20-Feb-20,3,3,0,100,0
Italy,21-Feb-20,3,7,0,233.3333333,0
Italy,22-Feb-20,17,10,1,58.82352941,5.882352941
Italy,23-Feb-20,79,12,2,15.18987342,2.53164557
Italy,24-Feb-20,132,17,1,12.87878788,0.757575758
Italy,25-Feb-20,229,21,1,9.170305677,0.436681223
Italy,26-Feb-20,322,29,3,9.00621118,0.931677019
Italy,27-Feb-20,400,34,45,8.5,11.25
Italy,28-Feb-20,650,52,46,8,7.076923077
Italy,29-Feb-20,888,79,46,8.896396396,5.18018018
Italy,01-Mar-20,1128,107,83,9.485815603,7.358156028
Italy,02-Mar-20,1689,148,149,8.762581409,8.82178804
Italy,03-Mar-20,2036,197,160,9.675834971,7.858546169
Italy,04-Mar-20,2502,233,276,9.31254996,11.03117506
Italy,05-Mar-20,3089,366,414,11.84849466,13.4023956
Italy,06-Mar-20,3858,463,523,12.00103681,13.55624676
Italy,07-Mar-20,4636,631,589,13.61087144,12.70491803
Italy,08-Mar-20,5883,827,622,14.05745368,10.57283699
Italy,09-Mar-20,7375,827,724,11.21355932,9.816949153
Italy,10-Mar-20,9172,1266,724,13.80287833,7.893589184
Italy,11-Mar-20,10149,1441,1045,14.1984432,10.29658094
Italy,12-Mar-20,12462,1809,1045,14.51612903,8.385491895
Italy,13-Mar-20,15113,2158,1439,14.27909747,9.521603917
Italy,14-Mar-20,17660,2503,1966,14.17327293,11.13250283
Italy,15-Mar-20,21157,2978,2335,14.07571962,11.03653637
Italy,16-Mar-20,23980,3405,2749,14.19933278,11.46371977
Italy,17-Mar-20,27980,4032,2941,14.41029307,10.51107934
Italy,18-Mar-20,31506,4825,4025,15.31454326,12.77534438
Italy,19-Mar-20,35713,5476,4440,15.333352,12.43244757
Italy,20-Mar-20,41035,6077,4440,14.80930913,10.82003168
Italy,21-Mar-20,47021,6820,6072,14.50415772,12.91337913
Italy,22-Mar-20,53578,7503,7024,14.00388219,13.10985852
Italy,23-Mar-20,59138,8215,7024,13.89123744,11.87730393
Italy,24-Mar-20,63927,9134,8326,14.28817245,13.02423076
Italy,25-Mar-20,69176,10023,9362,14.48912918,13.53359547
Italy,26-Mar-20,74386,10779,10361,14.49062996,13.92869626
Italy,27-Mar-20,80539,11591,10950,14.39178535,13.59589764
Italy,28-Mar-20,86498,12428,12384,14.36796227,14.31709404
Italy,29-Mar-20,92472,13155,13030,14.22592785,14.0907518
Italy,30-Mar-20,97689,13915,14620,14.24418307,14.96586105
Italy,31-Mar-20,101739,14681,15729,14.43006124,15.46014803
Italy,01-Apr-20,105792,15362,16847,14.52094676,15.92464459
Italy,02-Apr-20,110574,15887,18278,14.36775372,16.53010653
Italy,03-Apr-20,115242,16523,19758,14.33765467,17.14479096
Italy,04-Apr-20,119827,17127,20996,14.29310589,17.52192745
Italy,05-Apr-20,124632,17669,21815,14.1769369,17.50353039
Italy,06-Apr-20,128948,18279,22837,14.17548159,17.71023979
Italy,07-Apr-20,132547,18849,24392,14.22061608,18.40252891
Italy,08-Apr-20,135586,19468,26491,14.35841459,19.53815291
Italy,09-Apr-20,139422,19899,28470,14.27249645,20.4200198
Italy,10-Apr-20,143626,20465,30455,14.24881289,21.20437804
Italy,11-Apr-20,147577,21067,32534,14.27525969,22.04544069
Italy,12-Apr-20,152271,21645,34211,14.21478811,22.46718022
Italy,13-Apr-20,156363,22170,35435,14.17854608,22.66201083
Italy,14-Apr-20,159516,22745,37130,14.25875774,23.2766619
Italy,15-Apr-20,162488,23227,38092,14.29459406,23.44296194
Italy,16-Apr-20,165155,23660,40164,14.32593624,24.31897309
Italy,17-Apr-20,168941,24114,42727,14.27362215,25.29107795
Jamaica,12-Mar-20,2,0,0,0,0
Jamaica,13-Mar-20,6,0,0,0,0
Jamaica,14-Mar-20,8,0,0,0,0
Jamaica,16-Mar-20,10,0,2,0,20
Jamaica,17-Mar-20,10,0,2,0,20
Jamaica,18-Mar-20,13,1,2,7.692307692,15.38461538
Jamaica,19-Mar-20,15,1,2,6.666666667,13.33333333
Jamaica,20-Mar-20,16,1,2,6.25,12.5
Jamaica,21-Mar-20,19,1,2,5.263157895,10.52631579
Jamaica,22-Mar-20,19,1,2,5.263157895,10.52631579
Jamaica,23-Mar-20,19,1,2,5.263157895,10.52631579
Jamaica,24-Mar-20,19,1,2,5.263157895,10.52631579
Jamaica,25-Mar-20,21,1,2,4.761904762,9.523809524
Jamaica,26-Mar-20,25,1,2,4,8
Jamaica,27-Mar-20,26,1,2,3.846153846,7.692307692
Jamaica,28-Mar-20,26,3,2,11.53846154,7.692307692
Jamaica,29-Mar-20,32,3,2,9.375,6.25
Jamaica,30-Mar-20,34,3,2,8.823529412,5.882352941
Jamaica,31-Mar-20,38,3,2,7.894736842,5.263157895
Jamaica,01-Apr-20,38,3,2,7.894736842,5.263157895
Jamaica,02-Apr-20,44,3,2,6.818181818,4.545454545
Jamaica,03-Apr-20,47,3,2,6.382978723,4.255319149
Jamaica,04-Apr-20,53,4,7,7.547169811,13.20754717
Jamaica,05-Apr-20,55,4,8,7.272727273,14.54545455
Jamaica,06-Apr-20,58,4,8,6.896551724,13.79310345
Jamaica,07-Apr-20,59,4,8,6.779661017,13.55932203
Jamaica,08-Apr-20,63,4,10,6.349206349,15.87301587
Jamaica,09-Apr-20,63,4,12,6.349206349,19.04761905
Jamaica,10-Apr-20,63,4,13,6.349206349,20.63492063
Jamaica,11-Apr-20,65,5,13,7.692307692,20
Jamaica,12-Apr-20,69,5,13,7.246376812,18.84057971
Jamaica,13-Apr-20,72,5,19,6.944444444,26.38888889
Jamaica,14-Apr-20,73,5,19,6.849315068,26.02739726
Jamaica,15-Apr-20,105,5,21,4.761904762,20
Jamaica,16-Apr-20,125,5,21,4,16.8
Jamaica,17-Apr-20,143,5,25,3.496503497,17.48251748
Japan,22-Jan-20,1,0,0,0,0
Japan,23-Jan-20,1,0,0,0,0
Japan,24-Jan-20,2,0,0,0,0
Japan,25-Jan-20,2,0,0,0,0
Japan,26-Jan-20,3,0,1,0,33.33333333
Japan,27-Jan-20,3,0,1,0,33.33333333
Japan,28-Jan-20,4,0,1,0,25
Japan,29-Jan-20,7,0,1,0,14.28571429
Japan,30-Jan-20,11,0,1,0,9.090909091
Japan,31-Jan-20,14,0,1,0,7.142857143
Japan,01-Feb-20,15,0,1,0,6.666666667
Japan,02-Feb-20,19,0,1,0,5.263157895
Japan,03-Feb-20,20,0,1,0,5
Japan,04-Feb-20,20,0,1,0,5
Japan,05-Feb-20,25,0,1,0,4
Japan,06-Feb-20,25,0,1,0,4
Japan,07-Feb-20,25,0,1,0,4
Japan,08-Feb-20,25,0,1,0,4
Japan,09-Feb-20,25,0,1,0,4
Japan,10-Feb-20,25,0,4,0,16
Japan,11-Feb-20,25,0,9,0,36
Japan,12-Feb-20,25,1,9,4,36
Japan,13-Feb-20,29,1,9,3.448275862,31.03448276
Japan,14-Feb-20,30,1,9,3.333333333,30
Japan,15-Feb-20,38,1,12,2.631578947,31.57894737
Japan,16-Feb-20,52,1,12,1.923076923,23.07692308
Japan,17-Feb-20,59,1,12,1.694915254,20.33898305
Japan,18-Feb-20,59,1,13,1.694915254,22.03389831
Japan,19-Feb-20,66,1,18,1.515151515,27.27272727
Japan,20-Feb-20,84,1,18,1.19047619,21.42857143
Japan,21-Feb-20,93,1,22,1.075268817,23.65591398
Japan,22-Feb-20,105,2,22,1.904761905,20.95238095
Japan,23-Feb-20,132,4,22,3.03030303,16.66666667
Japan,24-Feb-20,144,4,22,2.777777778,15.27777778
Japan,25-Feb-20,144,5,22,3.472222222,15.27777778
Japan,26-Feb-20,164,6,22,3.658536585,13.41463415
Japan,27-Feb-20,186,6,22,3.225806452,11.82795699
Japan,28-Feb-20,210,6,22,2.857142857,10.47619048
Japan,29-Feb-20,230,6,32,2.608695652,13.91304348
Japan,01-Mar-20,239,6,32,2.510460251,13.38912134
Japan,02-Mar-20,254,6,32,2.362204724,12.5984252
Japan,03-Mar-20,254,6,43,2.362204724,16.92913386
Japan,04-Mar-20,268,6,43,2.23880597,16.04477612
Japan,05-Mar-20,317,10,43,3.154574132,13.56466877
Japan,06-Mar-20,349,10,46,2.865329513,13.18051576
Japan,07-Mar-20,408,15,76,3.676470588,18.62745098
Japan,08-Mar-20,455,16,76,3.516483516,16.7032967
Japan,09-Mar-20,488,19,76,3.893442623,15.57377049
Japan,10-Mar-20,514,22,101,4.280155642,19.64980545
Japan,11-Mar-20,568,22,118,3.873239437,20.77464789
Japan,12-Mar-20,619,27,118,4.36187399,19.06300485
Japan,13-Mar-20,675,29,118,4.296296296,17.48148148
Japan,14-Mar-20,737,29,118,3.934871099,16.01085482
Japan,15-Mar-20,780,29,118,3.717948718,15.12820513
Japan,16-Mar-20,814,33,144,4.054054054,17.69041769
Japan,17-Mar-20,824,35,144,4.247572816,17.47572816
Japan,18-Mar-20,829,41,144,4.945717732,17.37032569
Japan,19-Mar-20,873,42,150,4.810996564,17.18213058
Japan,20-Mar-20,950,43,191,4.526315789,20.10526316
Japan,21-Mar-20,1007,45,232,4.468718967,23.0387289
Japan,22-Mar-20,1046,47,235,4.493307839,22.4665392
Japan,23-Mar-20,1089,49,235,4.499540863,21.57943067
Japan,24-Mar-20,1128,52,285,4.609929078,25.26595745
Japan,25-Mar-20,1193,54,310,4.526404023,25.98491199
Japan,26-Mar-20,1268,54,359,4.258675079,28.31230284
Japan,27-Mar-20,1364,56,372,4.105571848,27.27272727
Japan,28-Mar-20,1499,57,404,3.802535023,26.95130087
Japan,29-Mar-20,1693,62,424,3.662138216,25.04430006
Japan,30-Mar-20,1866,63,424,3.376205788,22.72240086
Japan,31-Mar-20,1953,77,424,3.94265233,21.71018945
